rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Psimunavirus,1,Siphoviridae,-0.789698,-0.150904,5.107722
genus,Paracraurococcus,2,Acetobacteraceae,-0.714422,-0.135272,4.74551
genus,Felixounavirus,16,Myoviridae,-0.776623,-0.143164,5.02636
genus,Robertmurraya,4,Bacillaceae,-0.736381,-0.196331,5.075076
genus,Circovirus,52,Circoviridae,-0.905348,-0.10695,5.157339
genus,Succinispira,1,Acidaminococcaceae,-0.686685,-0.211162,5.012034
genus,Parascardovia,1,Bifidobacteriaceae,-0.745291,-0.126916,4.870487
genus,Scardovia,2,Bifidobacteriaceae,-0.74435,-0.126078,4.861574
genus,Pelotomaculum,4,Peptococcaceae,-0.703504,-0.179801,4.950213
genus,Atadenovirus,9,Adenoviridae,-0.834445,-0.138764,5.078295
genus,Brussowvirus,6,Siphoviridae,-0.750023,-0.142093,4.978283
genus,Desulfurella,2,Desulfurellaceae,-0.725215,-0.22985,5.141673
genus,Denitrobacterium,1,Eggerthellaceae,-0.757003,-0.12226,4.812492
genus,Thioflavicoccus,1,Chromatiaceae,-0.739795,-0.134408,4.868322
genus,Haliangium,2,Kofleriaceae,-0.737185,-0.109381,4.785561
genus,Delftia,24,Comamonadaceae,-0.733854,-0.131811,4.804126
genus,Cryptosporangium,3,Cryptosporangiaceae,-0.707695,-0.126002,4.724927
genus,Insolitispirillum,1,Rhodospirillaceae,-0.71645,-0.142182,4.810709
genus,Curvibacter,5,Comamonadaceae,-0.727105,-0.147506,4.840805
genus,Hylemonella,1,Comamonadaceae,-0.725978,-0.146842,4.842142
genus,Simplicispira,7,Comamonadaceae,-0.729856,-0.143283,4.825306
genus,Aminomonas,1,Synergistaceae,-0.723978,-0.14729,4.868715
genus,Thermanaerovibrio,2,Synergistaceae,-0.711142,-0.157371,4.871826
genus,Anaeromusa,1,Sporomusaceae,-0.674809,-0.152924,5.091603
genus,Aminobacterium,2,Synergistaceae,-0.724271,-0.191507,4.99333
genus,Frateuria,4,Rhodanobacteraceae,-0.749529,-0.129817,4.830508
genus,Prosthecomicrobium,2,Hyphomicrobiaceae,-0.712025,-0.14497,4.776366
genus,Fannyhessea,1,Actinomycetaceae,-0.742974,-0.146853,4.918511
genus,Centipeda,1,Selenomonadaceae,-0.735816,-0.149862,4.90891
genus,Ornithinicoccus,3,Intrasporangiaceae,-0.716654,-0.114912,4.731018
genus,Facklamia,11,Aerococcaceae,-0.751429,-0.174395,5.057095
genus,Anaerovibrio,4,Selenomonadaceae,-0.735579,-0.163773,4.966559
genus,Anaeroarcus,1,Sporomusaceae,-0.715356,-0.175313,4.929197
genus,Pseudanabaena,16,Pseudanabaenaceae,-0.735893,-0.165146,4.9844
genus,Omikronpapillomavirus,2,Papillomaviridae,-0.816013,-0.091498,4.877638
genus,Desemzia,2,Carnobacteriaceae,-0.734185,-0.184639,5.04561
genus,Hymenobacter,86,Hymenobacteraceae,-0.76425,-0.149268,4.933166
genus,Buttiauxella,13,Enterobacteriaceae,-0.747942,-0.161146,4.937346
genus,Budvicia,2,Budviciaceae,-0.73528,-0.158559,4.919432
genus,Leminorella,2,Budviciaceae,-0.735793,-0.153724,4.902002
genus,Obesumbacterium,1,Hafniaceae,-0.748166,-0.155978,4.940938
genus,Pragia,1,Budviciaceae,-0.744303,-0.152627,4.930311
genus,Deltaentomopoxvirus,1,Poxviridae,-0.801649,-0.22372,5.378793
genus,Saetivirus,2,Inoviridae,-0.743214,-0.168365,4.984947
genus,Aminobacter,14,Phyllobacteriaceae,-0.724975,-0.147594,4.835535
genus,Roseospirillum,1,Rhodospirillaceae,-0.717603,-0.13317,4.776491
genus,Melittangium,1,Archangiaceae,-0.737136,-0.126433,4.832418
genus,Mastigocladus,1,Hapalosiphonaceae,-0.744832,-0.168699,5.008658
genus,Parachlamydia,2,Parachlamydiaceae,-0.777281,-0.18273,5.10842
genus,Simkania,1,Simkaniaceae,-0.777957,-0.187048,5.107884
genus,Desulfosarcina,5,Desulfobacteraceae,-0.739203,-0.164162,4.963754
genus,Luteimonas,38,Xanthomonadaceae,-0.743535,-0.119552,4.794387
genus,Leclercia,18,Enterobacteriaceae,-0.748609,-0.155452,4.933994
genus,Desulfonispora,1,Peptococcaceae,-0.688209,-0.216425,5.06139
genus,Formivibrio,1,Chromobacteriaceae,-0.727312,-0.156831,4.902446
genus,Propionivibrio,3,Rhodocyclaceae,-0.723915,-0.153725,4.87632
genus,Succinimonas,1,Succinivibrionaceae,-0.754447,-0.143451,4.964714
genus,Succinivibrio,1,Succinivibrionaceae,-0.733927,-0.175576,5.012593
genus,Alphapermutotetravirus,2,Permutotetraviridae,-0.74596,-0.106506,4.848676
genus,Palaeococcus,2,Thermococcaceae,-0.726855,-0.21966,5.116363
genus,Pseudoclostridium,1,Oscillospiraceae,-0.746313,-0.186451,5.065962
genus,Propionispira,2,Selenomonadaceae,-0.714222,-0.199443,5.010865
genus,Slackia,9,Eggerthellaceae,-0.740479,-0.127804,4.807564
genus,Eggerthella,17,Eggerthellaceae,-0.744159,-0.137861,4.846152
genus,Oceanimonas,6,Aeromonadaceae,-0.746,-0.149385,4.914066
genus,Cryptobacterium,2,Eggerthellaceae,-0.719368,-0.136602,4.840963
genus,Hippea,4,Desulfurellaceae,-0.717213,-0.226618,5.13879
genus,Dolosicoccus,1,Aerococcaceae,-0.753687,-0.168172,5.051799
genus,Candidatus Odyssella,1,Candidatus Paracaedibacteraceae,-0.742412,-0.172707,5.016302
genus,Umezawaea,2,Pseudonocardiaceae,-0.712847,-0.116371,4.72484
genus,Beutenbergia,1,Beutenbergiaceae,-0.716538,-0.118178,4.701641
genus,Desulfotalea,1,Desulfobulbaceae,-0.71875,-0.177603,4.953249
genus,Williamsia,12,Nocardiaceae,-0.714051,-0.12329,4.744014
genus,Betatetravirus,1,Alphatetraviridae,-0.792353,-0.044067,4.830114
genus,Batrachovirus,3,Alloherpesviridae,-0.811163,-0.131249,5.012164
genus,Anaerobacillus,5,Bacillaceae,-0.73619,-0.199015,5.09089
genus,Thermacetogenium,1,Thermoanaerobacteraceae,-0.713874,-0.177612,4.97017
genus,Alkalispirillum,1,Ectothiorhodospiraceae,-0.757441,-0.11808,4.872187
genus,Pasteuria,1,Pasteuriaceae,-0.765393,-0.1463,4.979308
genus,Idiomarina,26,Idiomarinaceae,-0.751511,-0.145035,4.949277
genus,Arenibacter,17,Flavobacteriaceae,-0.775697,-0.17604,5.075622
genus,Candidatus Jidaibacter,1,Candidatus Midichloriaceae,-0.722195,-0.197823,5.098515
genus,Syntrophothermus,1,Syntrophomonadaceae,-0.711022,-0.176569,4.964061
genus,Malikia,2,Comamonadaceae,-0.728104,-0.143343,4.84447
genus,Phaseolibacter,1,Erwiniaceae,-0.7501,-0.158051,4.978756
genus,Saccharophagus,2,Cellvibrionaceae,-0.758021,-0.146222,4.935124
genus,Henriciella,9,Hyphomonadaceae,-0.742565,-0.127619,4.829747
genus,Salimicrobium,5,Bacillaceae,-0.752372,-0.165667,5.024129
genus,Neobacillus,17,Bacillaceae,-0.736865,-0.198398,5.069492
genus,Marmoricola,12,Nocardioidaceae,-0.711173,-0.119776,4.733701
genus,Natronohydrobacter,1,Rhodobacteraceae,-0.731342,-0.142992,4.826285
genus,Eremococcus,1,Aerococcaceae,-0.74791,-0.174721,5.034098
genus,Modestobacter,15,Geodermatophilaceae,-0.694119,-0.119668,4.672222
genus,Mitovirus,46,Mitoviridae,-0.786963,-0.206784,5.209391
genus,Timquatrovirus,67,Siphoviridae,-0.761389,-0.090581,4.7669
genus,Ignavigranum,1,Aerococcaceae,-0.754236,-0.178335,5.07161
genus,Peptacetobacter,2,Peptostreptococcaceae,-0.702602,-0.192283,5.034461
genus,Rubrimonas,1,Rhodobacteraceae,-0.718364,-0.125648,4.710167
genus,Oligella,4,Alcaligenaceae,-0.743599,-0.161007,4.959073
genus,Desulfatiglans,1,Desulfobacteraceae,-0.746545,-0.159297,4.955191
genus,Chlamydiamicrovirus,5,Microviridae,-0.871291,-0.118457,5.120771
genus,Enterovibrio,10,Vibrionaceae,-0.746108,-0.151325,4.939736
genus,Methanimicrococcus,1,Methanosarcinaceae,-0.718932,-0.175759,4.957898
genus,Candidatus Paracaedibacter,2,Candidatus Paracaedibacteraceae,-0.741199,-0.178169,5.03179
genus,Candidatus Portiera,1,Halomonadaceae,-0.686663,-0.261552,5.234402
genus,Asaia,8,Acetobacteraceae,-0.735904,-0.133512,4.828451
genus,Narmovirus,3,Paramyxoviridae,-0.748911,-0.134006,4.947683
genus,Alphanudivirus,2,Nudiviridae,-0.793095,-0.174576,5.187803
genus,Fischerella,9,Hapalosiphonaceae,-0.743021,-0.170653,5.010357
genus,Ketogulonicigenium,2,Rhodobacteraceae,-0.723809,-0.146279,4.805308
genus,Candidatus Entotheonella,2,,-0.769595,-0.135081,4.941462
genus,Pandoraea,39,Burkholderiaceae,-0.735806,-0.139959,4.832274
genus,Suturavirus,1,Plectroviridae,-0.868764,-0.256886,5.488975
genus,Pseudaminobacter,5,Phyllobacteriaceae,-0.728361,-0.145581,4.840598
genus,Betatorquevirus,16,Anelloviridae,-0.894506,-0.122956,5.271846
genus,Roseivivax,11,Rhodobacteraceae,-0.734341,-0.127087,4.795341
genus,Orthohantavirus,35,Hantaviridae,-0.783837,-0.167125,5.058115
genus,Alphainfluenzavirus,7,Orthomyxoviridae,-0.771888,-0.114861,4.98769
genus,Thermicanus,1,Bacillales Family X. Incertae Sedis,-0.746859,-0.189941,5.080818
genus,Ramlibacter,22,Comamonadaceae,-0.73269,-0.137588,4.815657
genus,Alkalibacillus,3,Bacillaceae,-0.762177,-0.163682,5.052172
genus,Filobacillus,1,Bacillaceae,-0.757902,-0.180504,5.090777
genus,Dyadobacter,26,Cytophagaceae,-0.776943,-0.169261,5.041385
genus,Norovirus,14,Caliciviridae,-0.776254,-0.130893,4.919405
genus,Methylotuvimicrobium,3,Methylococcaceae,-0.750314,-0.159465,4.989497
genus,Okavirus,2,Roniviridae,-0.856586,-0.137519,5.091836
genus,Halobacteriovorax,6,Halobacteriovoraceae,-0.752333,-0.178966,5.082543
genus,Raphidovirus,1,Phycodnaviridae,-0.781913,-0.168299,5.184723
genus,Pefuambidensovirus,1,Parvoviridae,-0.798876,-0.113973,5.000707
genus,Pseudoglutamicibacter,2,Micrococcaceae,-0.717451,-0.123835,4.782365
genus,Tetrasphaera,6,Intrasporangiaceae,-0.710224,-0.121485,4.725399
genus,Thermohalobacter,1,Clostridiaceae,-0.677897,-0.228012,5.111541
genus,Alkalibacterium,10,Carnobacteriaceae,-0.74102,-0.172618,5.041536
genus,Papillibacter,1,Oscillospiraceae,-0.721031,-0.164063,4.90863
genus,Austwickia,1,Dermatophilaceae,-0.710168,-0.125707,4.748616
genus,Schleiferilactobacillus,3,Lactobacillaceae,-0.761795,-0.162228,4.965154
genus,Chloroherpeton,1,Chlorobiaceae,-0.753228,-0.176068,5.031114
genus,Coprobacillus,37,Coprobacillaceae,-0.752206,-0.184464,5.146739
genus,Catenibacterium,7,Coprobacillaceae,-0.7568,-0.181015,5.084741
genus,Rummeliibacillus,7,Planococcaceae,-0.730404,-0.196326,5.0708
genus,Methanomethylovorans,1,Methanosarcinaceae,-0.720556,-0.17837,4.986258
genus,Cryomorpha,1,Cryomorphaceae,-0.781837,-0.165264,5.040399
genus,Aequorivita,15,Flavobacteriaceae,-0.768226,-0.182079,5.088972
genus,Candidatus Blochmannia,7,Enterobacteriaceae,-0.739618,-0.210299,5.136906
genus,Cheravirus,5,Secoviridae,-0.817933,-0.162541,5.047621
genus,Phycicoccus,17,Intrasporangiaceae,-0.713977,-0.115362,4.720891
genus,Stanieria,2,Dermocarpellaceae,-0.743274,-0.178252,5.046893
genus,Xenococcus,1,Xenococcaceae,-0.74319,-0.166074,5.0049
genus,Geitlerinema,4,Coleofasciculaceae,-0.763194,-0.138683,4.95946
genus,Solobacterium,1,Erysipelotrichaceae,-0.751145,-0.18175,5.069536
genus,Gloeocapsa,2,Chroococcaceae,-0.743054,-0.170336,5.003026
genus,Cyanobacterium,3,Geminocystaceae,-0.748206,-0.17658,5.059639
genus,Maculavirus,6,Tymoviridae,-0.824316,-0.169374,5.041811
genus,Thermopolyspora,1,Streptosporangiaceae,-0.716842,-0.125283,4.77108
genus,Oscillochloris,2,Oscillochloridaceae,-0.739569,-0.151756,4.896853
genus,Streptomonospora,5,Nocardiopsaceae,-0.72739,-0.097841,4.701353
genus,Tenacibaculum,30,Flavobacteriaceae,-0.757969,-0.189583,5.113769
genus,Picobirnavirus,8,Picobirnaviridae,-0.831712,-0.111211,5.023028
genus,Seadornavirus,3,Reoviridae,-0.742176,-0.143168,4.977575
genus,Mandarivirus,2,Alphaflexiviridae,-0.814193,-0.126652,5.011241
genus,Streptacidiphilus,14,Streptomycetaceae,-0.719978,-0.114077,4.709213
genus,Desulfohalotomaculum,2,Peptococcaceae,-0.700085,-0.189894,4.983451
genus,Methylibium,8,,-0.728525,-0.136904,4.811475
genus,Dellaglioa,1,Lactobacillaceae,-0.716206,-0.1894,5.017761
genus,Anaerostipes,11,Lachnospiraceae,-0.728407,-0.175451,5.026873
genus,Methylosarcina,1,Methylococcaceae,-0.755891,-0.155663,4.967571
genus,Pelistega,5,Alcaligenaceae,-0.738675,-0.172508,4.981497
genus,Sapovirus,7,Caliciviridae,-0.793196,-0.11927,4.863332
genus,Pseudoflavonifractor,31,Oscillospiraceae,-0.745994,-0.145508,4.892692
genus,Ensifer,57,Rhizobiaceae,-0.729914,-0.147647,4.852856
genus,Thioalkalivibrio,78,Ectothiorhodospiraceae,-0.755099,-0.113522,4.858256
genus,Solendovirus,2,Caulimoviridae,-0.735478,-0.194787,5.285441
genus,Opitutus,3,Opitutaceae,-0.752331,-0.145262,4.87616
genus,Anaerobranca,2,Proteinivoraceae,-0.694989,-0.231214,5.108362
genus,Anabaenopsis,2,Aphanizomenonaceae,-0.741817,-0.169238,5.00281
genus,Equispumavirus,1,Retroviridae,-0.807082,-0.146233,5.089133
genus,Anaerovorax,2,Clostridiales Family XIII. Incertae Sedis,-0.718912,-0.194273,5.04708
genus,Bisgaardia,1,Pasteurellaceae,-0.733884,-0.187429,5.05362
genus,Jeotgalicoccus,12,Staphylococcaceae,-0.737565,-0.181,5.046097
genus,Agreia,8,Microbacteriaceae,-0.701444,-0.139008,4.751648
genus,Muricauda,35,Flavobacteriaceae,-0.78015,-0.17167,5.072651
genus,Kineosphaera,1,Dermatophilaceae,-0.709625,-0.11857,4.714951
genus,Defluviicoccus,1,Rhodospirillaceae,-0.731712,-0.137957,4.831672
genus,Gammabaculovirus,3,Baculoviridae,-0.805155,-0.160386,5.189927
genus,Ignatzschineria,5,,-0.737957,-0.179476,5.013676
genus,Seinonella,1,Thermoactinomycetaceae,-0.756199,-0.186377,5.104365
genus,Propionispora,3,Sporomusaceae,-0.713356,-0.184901,4.960198
genus,Pseudoramibacter,2,Eubacteriaceae,-0.732272,-0.15879,4.933369
genus,Ascovirus,6,Ascoviridae,-0.770347,-0.116205,4.977599
genus,Geoglobus,1,Archaeoglobaceae,-0.732469,-0.189725,5.060293
genus,Candidatus Carsonella,2,Halomonadaceae,-0.792487,-0.318849,5.583015
genus,Tepidimonas,8,,-0.743323,-0.137296,4.846172
genus,Alkaliphilus,9,Clostridiaceae,-0.705216,-0.205905,5.072073
genus,Myohalovirus,2,Myoviridae,-0.796757,-0.02644,4.793875
genus,Zybavirus,1,Amalgaviridae,-0.86867,-0.177966,5.317597
genus,Parasporobacterium,1,Lachnospiraceae,-0.724065,-0.182941,5.004025
genus,Desulfotignum,2,Desulfobacteraceae,-0.746429,-0.1731,4.990209
genus,Biquartavirus,2,Myoviridae,-0.801996,-0.134059,5.030972
genus,Anulavirus,3,Bromoviridae,-0.785907,-0.140573,4.999925
genus,Caloranaerobacter,3,Clostridiaceae,-0.686385,-0.231361,5.14095
genus,Actinopolymorpha,5,Actinopolymorphaceae,-0.736504,-0.11325,4.766084
genus,Denitrovibrio,1,Deferribacteraceae,-0.735501,-0.178968,5.010878
genus,Teschovirus,1,Picornaviridae,-0.837867,-0.146783,5.038838
genus,Lyngbya,3,Oscillatoriaceae,-0.752906,-0.155271,4.982992
genus,Oscillatoria,5,Oscillatoriaceae,-0.744711,-0.153421,4.953809
genus,Arthrospira,4,Microcoleaceae,-0.776843,-0.150967,5.040352
genus,Bulleidia,2,Erysipelotrichaceae,-0.746001,-0.191166,5.108734
genus,Anaerorhabdus,1,Erysipelotrichaceae,-0.735818,-0.202419,5.101786
genus,Syntrophobacter,3,Syntrophobacteraceae,-0.739971,-0.162626,4.95009
genus,Microcoleus,16,Microcoleaceae,-0.739307,-0.158112,4.962954
genus,Rhodobaca,2,Rhodobacteraceae,-0.732532,-0.140692,4.83057
genus,Subtercola,5,Microbacteriaceae,-0.700547,-0.139502,4.737141
genus,Salana,1,Beutenbergiaceae,-0.70507,-0.11872,4.693031
genus,Salemvirus,1,Paramyxoviridae,-0.732715,-0.166955,5.01545
genus,Roseiflexus,2,Roseiflexaceae,-0.745343,-0.147599,4.898962
genus,Ferrimicrobium,1,Acidimicrobiaceae,-0.710192,-0.146465,4.835303
genus,Pannonibacter,9,Stappiaceae,-0.712515,-0.148178,4.804093
genus,Roseinatronobacter,2,Rhodobacteraceae,-0.734871,-0.138597,4.82997
genus,Ferlavirus,1,Paramyxoviridae,-0.68368,-0.158245,4.909573
genus,Okibacterium,1,Microbacteriaceae,-0.704143,-0.130212,4.735681
genus,Frederiksenia,1,Pasteurellaceae,-0.743865,-0.176642,5.013323
genus,Brackiella,1,Alcaligenaceae,-0.752624,-0.159132,4.969267
genus,Ornithinimicrobium,14,Ornithinimicrobiaceae,-0.7136,-0.114395,4.727328
genus,Thiolinea,1,Thiolinaceae,-0.751108,-0.160436,4.967859
genus,Thiofilum,1,Thiofilaceae,-0.745437,-0.163521,4.967837
genus,Halodesulfovibrio,4,Desulfovibrionaceae,-0.727049,-0.169186,4.94111
genus,Thiobaca,1,Chromatiaceae,-0.738498,-0.13805,4.881087
genus,Versovirus,1,Inoviridae,-0.777646,-0.145674,4.984542
genus,Villovirus,2,Inoviridae,-0.812949,-0.145188,4.994492
genus,Salterprovirus,1,Halspiviridae,-0.789545,-0.152669,5.047063
genus,Gammapleolipovirus,1,Pleolipoviridae,-0.761622,-0.111101,4.941662
genus,Catelliglobosispora,1,Micromonosporaceae,-0.730211,-0.136621,4.786631
genus,Citrivirus,1,Betaflexiviridae,-0.837299,-0.139799,5.142517
genus,Mycoflexivirus,1,Gammaflexiviridae,-0.822303,-0.121672,4.975421
genus,Mesobacillus,8,Bacillaceae,-0.737472,-0.189757,5.04284
genus,Halobiforma,3,Natrialbaceae,-0.759831,-0.072132,4.768961
genus,Triavirus,13,Siphoviridae,-0.760954,-0.149517,5.088876
genus,Deltabaculovirus,1,Baculoviridae,-0.782272,-0.126027,5.030178
genus,Limnobacter,6,Burkholderiaceae,-0.735769,-0.154931,4.899455
genus,Candidatus Glomeribacter,2,Burkholderiaceae,-0.743783,-0.149361,4.935413
genus,Hydrogenothermus,1,Hydrogenothermaceae,-0.713824,-0.249867,5.233
genus,Caldilinea,1,Caldilineaceae,-0.767165,-0.157866,4.946694
genus,Methylocapsa,4,Beijerinckiaceae,-0.72394,-0.145925,4.81757
genus,Gammapolyomavirus,9,Polyomaviridae,-0.765955,-0.107574,4.883288
genus,Leisingera,19,Rhodobacteraceae,-0.738264,-0.135946,4.820454
genus,Olsenella,41,Atopobiaceae,-0.728933,-0.120514,4.784813
genus,Betasatellite,123,Tolecusatellitidae,-0.771379,-0.19415,5.2
genus,Cypovirus,8,Reoviridae,-0.795184,-0.130569,5.062446
genus,Jeotgalibacillus,9,Planococcaceae,-0.742602,-0.17809,5.028399
genus,Knoellia,8,Intrasporangiaceae,-0.70729,-0.118099,4.718996
genus,Atopobacter,2,Carnobacteriaceae,-0.73688,-0.18359,5.069029
genus,Zeavirus,1,Tombusviridae,-0.739042,-0.157071,4.971257
genus,Thalassomonas,3,Colwelliaceae,-0.752469,-0.156965,4.969031
genus,Ectobacillus,3,Bacillaceae,-0.741294,-0.19349,5.064358
genus,Candidatus Hamiltonella,1,Enterobacteriaceae,-0.743492,-0.168673,5.037265
genus,Candidatus Regiella,1,Enterobacteriaceae,-0.730895,-0.168947,5.007012
genus,Isoptericola,10,Promicromonosporaceae,-0.712204,-0.110178,4.693876
genus,Geovibrio,2,Deferribacteraceae,-0.737126,-0.170722,4.987671
genus,Shimazuella,2,Thermoactinomycetaceae,-0.746346,-0.192868,5.088467
genus,Roseospira,4,Rhodospirillaceae,-0.720283,-0.125563,4.75953
genus,Lachnobacterium,1,Lachnospiraceae,-0.732936,-0.188198,5.089455
genus,Oleiphilus,24,Oleiphilaceae,-0.741165,-0.154014,4.976905
genus,Thermomonas,8,Xanthomonadaceae,-0.737535,-0.131318,4.818124
genus,Isobaculum,1,Carnobacteriaceae,-0.726321,-0.198354,5.057559
genus,Selenihalanaerobacter,1,Halobacteroidaceae,-0.680323,-0.199192,5.030578
genus,Cylindrospermum,3,Nostocaceae,-0.751729,-0.164334,5.018432
genus,Salegentibacter,16,Flavobacteriaceae,-0.778313,-0.175788,5.105558
genus,Filifactor,1,Peptostreptococcaceae,-0.730499,-0.191285,5.091438
genus,Frigoribacterium,38,Microbacteriaceae,-0.694153,-0.123893,4.694847
genus,Bdellomicrovirus,1,Microviridae,-0.817686,-0.102795,5.035096
genus,Proboscivirus,3,Herpesviridae,-0.803749,-0.138923,5.020187
genus,Avenavirus,1,Tombusviridae,-0.738431,-0.16248,4.91214
genus,Phocoenobacter,1,Pasteurellaceae,-0.732727,-0.179978,5.025228
genus,Dendrosporobacter,1,Sporomusaceae,-0.707509,-0.182264,4.928746
genus,Halorhabdus,7,Haloarculaceae,-0.754801,-0.084592,4.784814
genus,Salinibacter,3,Rhodothermaceae,-0.769617,-0.091929,4.836696
genus,Azovibrio,1,Rhodocyclaceae,-0.737553,-0.147031,4.876357
genus,Azospira,4,Rhodocyclaceae,-0.727606,-0.148229,4.853046
genus,Azonexus,2,Azonexaceae,-0.728486,-0.14818,4.860907
genus,Halopiger,5,Natrialbaceae,-0.761325,-0.075826,4.775862
genus,Sulfuricurvum,5,Thiovulaceae,-0.685842,-0.194272,5.009546
genus,Apilactobacillus,9,Lactobacillaceae,-0.745453,-0.16738,5.028534
genus,Gammapartitivirus,9,Partitiviridae,-0.869737,-0.11748,5.044617
genus,Marinitoga,11,Petrotogaceae,-0.742513,-0.238821,5.245445
genus,Halonatronum,1,Halobacteroidaceae,-0.702465,-0.197008,5.06733
genus,Plantibacter,20,Microbacteriaceae,-0.701711,-0.135688,4.742082
genus,Cyprinivirus,4,Alloherpesviridae,-0.77888,-0.110596,4.911138
genus,Nesterenkonia,26,Micrococcaceae,-0.722979,-0.1176,4.767528
genus,Tiilvirus,1,Autographiviridae,-0.780225,-0.093459,4.86722
genus,Beetrevirus,4,Siphoviridae,-0.74744,-0.103117,4.84044
genus,Xenophilus,4,Comamonadaceae,-0.727299,-0.123513,4.810464
genus,Pigmentiphaga,8,Alcaligenaceae,-0.730795,-0.137158,4.812517
genus,Pseudopedobacter,1,Sphingobacteriaceae,-0.773688,-0.181483,5.091194
genus,Dichorhavirus,4,Rhabdoviridae,-0.759316,-0.136892,4.953072
genus,Pararubulavirus,9,Paramyxoviridae,-0.723703,-0.16295,4.978597
genus,Paucilactobacillus,7,Lactobacillaceae,-0.735358,-0.173004,4.995572
genus,Alkalimonas,1,,-0.766227,-0.151517,4.972165
genus,Desulforegula,1,Desulfobacteraceae,-0.72331,-0.178375,4.978892
genus,Oceanicaulis,5,Maricaulaceae,-0.734797,-0.122352,4.794078
genus,Alysiella,2,Neisseriaceae,-0.761968,-0.151676,4.965953
genus,Conchiformibius,2,Neisseriaceae,-0.764081,-0.137687,4.909784
genus,Kozakia,1,Acetobacteraceae,-0.746843,-0.13441,4.860488
genus,Sporocytophaga,1,Cytophagaceae,-0.768262,-0.185663,5.08478
genus,Hungatella,5,Clostridiaceae,-0.76348,-0.165288,5.008655
genus,Georgenia,13,Bogoriellaceae,-0.6996,-0.124138,4.697045
genus,Turicibacter,7,Turicibacteraceae,-0.745117,-0.197308,5.100983
genus,Thiorhodospira,1,Ectothiorhodospiraceae,-0.753186,-0.144929,4.935396
genus,Papanivirus,1,,-0.783099,-0.051434,4.746479
genus,Aliiroseovarius,23,Rhodobacteraceae,-0.735812,-0.140206,4.841483
genus,Fulvimonas,1,Rhodanobacteraceae,-0.74884,-0.126042,4.80891
genus,Acaryochloris,3,Acaryochloridaceae,-0.752372,-0.152382,4.963046
genus,Anaeroglobus,1,Veillonellaceae,-0.726278,-0.170634,4.941348
genus,Methanocalculus,1,Methanocalculaceae,-0.71827,-0.163539,4.922737
genus,Boudabousia,3,Actinomycetaceae,-0.724103,-0.148559,4.858913
genus,Reichenbachiella,5,Reichenbachiellaceae,-0.783598,-0.160202,5.045972
genus,Sterolibacterium,1,Sterolibacteriaceae,-0.734467,-0.138311,4.856613
genus,Basfia,2,Pasteurellaceae,-0.740641,-0.177814,5.008781
genus,Pseudoleptotrichia,1,Leptotrichiaceae,-0.714507,-0.211499,5.132488
genus,Kushneria,9,Halomonadaceae,-0.756876,-0.121811,4.874962
genus,Margalitia,2,Bacillaceae,-0.740483,-0.20024,5.094682
genus,Desulfofaba,1,Desulfobacteraceae,-0.707679,-0.167923,4.932878
genus,Rudivirus,15,Rudiviridae,-0.795873,-0.222371,5.307991
genus,Hahella,4,Hahellaceae,-0.759766,-0.143973,4.947933
genus,Alphachrysovirus,13,Chrysoviridae,-0.785668,-0.117176,4.981741
genus,Cedecea,7,Enterobacteriaceae,-0.743468,-0.158276,4.930274
genus,Toursvirus,1,Ascoviridae,-0.783427,-0.144376,5.071537
